u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,tunnel,junction
1197941997,5768541040,0,103757242,tertiary,,,,False,,True,13.232413571470962,"LINESTRING (140.6153651 36.5348939, 140.6154947 36.5348363)",,,
1197941997,1198094474,0,103774369,residential,,,,False,,False,38.29272645890411,"LINESTRING (140.6153651 36.5348939, 140.6154191 36.534724, 140.6154669 36.5345594)",,,
1197942018,1198818489,0,634516665,tertiary,2,,通勤道路,False,,False,9.976188760569482,"LINESTRING (140.6275088 36.535031, 140.6275843 36.5349649)",,,
1197942018,5884974526,0,634516665,tertiary,2,,通勤道路,False,,True,45.11526264717274,"LINESTRING (140.6275088 36.535031, 140.6272985 36.5351676, 140.6271045 36.5352735)",,,
1197942018,5884974522,0,759424458,unclassified,,,,False,,True,37.99349441593077,"LINESTRING (140.6275088 36.535031, 140.6276151 36.535134, 140.6276532 36.5351692, 140.6277218 36.5352325, 140.6277924 36.535285)",,,
1197942022,1198082808,0,103757242,tertiary,,,,False,,False,78.65069126627212,"LINESTRING (140.6150271 36.5360016, 140.6148259 36.5366902)",,,
1197942022,1198094987,0,103757242,tertiary,,,,False,,True,53.923865580497754,"LINESTRING (140.6150271 36.5360016, 140.6151597 36.5355285)",,,
1197942022,5844099779,0,103774379,residential,,,,False,,False,38.31950168338929,"LINESTRING (140.6150271 36.5360016, 140.6154449 36.5360795)",,,
1197942022,1198094566,0,103774382,residential,,,,False,,False,37.466277927777824,"LINESTRING (140.6150271 36.5360016, 140.6146187 36.5359251)",,,
1197942024,5745498015,0,1192020460,tertiary,2,,,False,,False,12.943457422592656,"LINESTRING (140.623916 36.5468915, 140.6240604 36.5468819)",,,
1197942024,1197942065,0,1192020460,tertiary,2,,,False,,True,64.45080200296472,"LINESTRING (140.623916 36.5468915, 140.6231961 36.5469299)",,,
1197942024,1198168835,0,605882709,unclassified,,,,False,,True,72.7523217869356,"LINESTRING (140.623916 36.5468915, 140.6239083 36.5469168, 140.6239042 36.5469273, 140.623899 36.5469405, 140.6238708 36.5469674, 140.6237937 36.5469991, 140.6232802 36.5471743, 140.6232224 36.547194)",,,
1197942034,1198817174,0,634516665,tertiary,2,,通勤道路,False,,True,187.9273375988895,"LINESTRING (140.6290915 36.5308247, 140.6298401 36.5324041)",,,
1197942034,1250954556,0,103757235,tertiary,2,,,False,,False,73.40068984862286,"LINESTRING (140.6290915 36.5308247, 140.6286903 36.5312778, 140.6286074 36.5313577)",,,
1197942034,959568803,0,"759242680,634516665,759242681",tertiary,2,,通勤道路,False,,False,267.75061194529707,"LINESTRING (140.6290915 36.5308247, 140.6287236 36.5300761, 140.6286578 36.5299391, 140.6285341 36.5296748, 140.6280278 36.5285737)",yes,,
1197942038,1198151097,0,103757247,tertiary,2,,,False,,False,93.62365237823767,"LINESTRING (140.6299538 36.5398844, 140.6295601 36.5391041)",,,
1197942038,5983191767,0,103757247,tertiary,2,,,False,,True,64.11420253170083,"LINESTRING (140.6299538 36.5398844, 140.6302245 36.5404184)",,,
1197942038,4544851503,0,103778054,residential,,,,False,,True,66.59013838541792,"LINESTRING (140.6299538 36.5398844, 140.6292282 36.5400214)",,,
1197942038,5983191763,0,103850214,residential,,,,False,,False,76.33207998088113,"LINESTRING (140.6299538 36.5398844, 140.6307831 36.5397192)",,,
1197942046,1197942347,0,103757247,tertiary,2,,,False,,False,5.266732613117258,"LINESTRING (140.6324837 36.5442071, 140.6324368 36.5441784)",,,
1197942046,7117080173,0,103757247,tertiary,2,,,False,,True,25.437569575792825,"LINESTRING (140.6324837 36.5442071, 140.6327507 36.5442866)",,,
1197942046,1198921934,0,103855023,residential,,,,False,,True,104.90312558892023,"LINESTRING (140.6324837 36.5442071, 140.6325019 36.5444415, 140.6324952 36.5446076, 140.6324131 36.5448217, 140.6323768 36.5449676, 140.6324071 36.5451354)",,,
1197942065,1198168835,0,425947537,trunk,2,50,陸前浜街道,False,6,False,29.460450053438198,"LINESTRING (140.6231961 36.5469299, 140.6232224 36.547194)",,,
1197942065,5745503272,0,1190073021,trunk,2,,陸前浜街道,False,6,True,108.35475417224804,"LINESTRING (140.6231961 36.5469299, 140.6230897 36.5459592)",,,
1197942065,1197942024,0,1192020460,tertiary,2,,,False,,False,64.45080200296472,"LINESTRING (140.6231961 36.5469299, 140.623916 36.5468915)",,,
1197942065,5745503267,0,761520745,tertiary,2,,,False,,True,164.48880327175357,"LINESTRING (140.6231961 36.5469299, 140.6226608 36.5469723, 140.6213627 36.5470671)",,,
1197942069,1197942613,0,103757243,tertiary,,,,False,,True,28.06179287911483,"LINESTRING (140.6070817 36.53908, 140.6072107 36.5393101)",,,
1197942069,1198082744,0,103771708,residential,,,,False,,False,87.88088359249433,"LINESTRING (140.6070817 36.53908, 140.6076626 36.5384422)",,,
1197942069,1197942490,0,103757243,tertiary,,,,False,,False,29.25585294206816,"LINESTRING (140.6070817 36.53908, 140.6070077 36.5389285, 140.6069808 36.5388305)",,,
1197942097,1197942392,0,103757245,tertiary,,,,False,,False,10.078191891742598,"LINESTRING (140.6151087 36.546773, 140.6152062 36.5467274)",,,
1197942097,1198168775,0,103757245,tertiary,,,,False,,True,481.90875790749044,"LINESTRING (140.6151087 36.546773, 140.6150023 36.5468359, 140.6149414 36.5468694, 140.6148542 36.5469733, 140.6148296 36.5470099, 140.6148081 36.5470645, 140.6147115 36.5473865, 140.6145884 36.5478045, 140.6145607 36.5478851, 140.6145146 36.5479526, 140.6144574 36.5479997, 140.6143769 36.5480349, 140.6143232 36.5480406, 140.6142981 36.5480406, 140.6142627 36.5480406, 140.6141961 36.5480262, 140.6141478 36.5480004, 140.6140842 36.5479465, 140.6140543 36.5478875, 140.6140511 36.5478337, 140.6140651 36.5477427, 140.6142485 36.5471342, 140.6142686 36.5470476, 140.6142789 36.5469873, 140.6142753 36.5469319, 140.6142564 36.5468877, 140.6142076 36.5468319, 140.6141585 36.5468043, 140.6140968 36.5467746, 140.6140279 36.546763, 140.6139721 36.5467702, 140.6139161 36.5467871, 140.6138495 36.5468291, 140.6137931 36.5468869, 140.6137209 36.5469899, 140.613216 36.5478432)",,,
1197942097,5761632046,0,593861748,residential,,,,False,,False,152.93776928534493,"LINESTRING (140.6151087 36.546773, 140.6150667 36.5472605, 140.6161673 36.5473277)",,,
1197942101,1197942178,0,759424458,unclassified,,,,False,,True,36.268196189667556,"LINESTRING (140.6289178 36.5359859, 140.6290159 36.5363024)",,,
1197942101,1198841101,0,103850225,residential,,,,False,,False,42.22273581243416,"LINESTRING (140.6289178 36.5359859, 140.6291249 36.5359002, 140.6292124 36.5358726, 140.6292727 36.5358386, 140.6293223 36.5357967)",,,
1197942101,5754193454,0,759424458,unclassified,,,,False,,False,45.720369071524,"LINESTRING (140.6289178 36.5359859, 140.6288053 36.5358237, 140.628611 36.535661)",,,
1197942102,5761632047,0,608076527,residential,,,,False,,True,83.89333501841395,"LINESTRING (140.6163135 36.5462699, 140.6162149 36.5470202)",,,
1197942102,1197942425,0,103757245,tertiary,,,,False,,False,47.22780524561684,"LINESTRING (140.6163135 36.5462699, 140.6163747 36.5462038, 140.6164565 36.5461211, 140.6165065 36.5460811, 140.6165651 36.5460548, 140.61661 36.5460479, 140.6166705 36.5460563, 140.6167157 36.5460732)",,,
1197942102,5761632049,0,103757245,tertiary,,,,False,,True,66.07364292265225,"LINESTRING (140.6163135 36.5462699, 140.6162557 36.5463133, 140.6161663 36.5463716, 140.6160889 36.5464148, 140.6159824 36.5464654, 140.615854 36.5465161, 140.6156834 36.5465722)",,,
1197942111,5810063236,0,614186405,unclassified,,,,False,,False,114.44787885237263,"LINESTRING (140.6210378 36.5558824, 140.6210579 36.5562176, 140.6210887 36.556301, 140.621185 36.556488, 140.6213756 36.5568235, 140.6214006 36.5568528)",,,
1197942111,1197942532,0,614186405,unclassified,,,,False,,True,81.42827616565339,"LINESTRING (140.6210378 36.5558824, 140.6209892 36.5557022, 140.6208786 36.5554159, 140.6207903 36.5551781)",,,
1197942111,5981189405,0,633635975,residential,,,,False,,False,70.28047731980995,"LINESTRING (140.6210378 36.5558824, 140.6214595 36.5557359, 140.6215748 36.5557747, 140.6216875 36.555751, 140.6217411 36.5558049)",,,
1197942120,1198150473,0,103757234,residential,,,,False,,True,74.24906177971884,"LINESTRING (140.6175264 36.5412461, 140.6170462 36.5407011)",,,
1197942120,1197942516,0,103757234,residential,,,,False,,False,81.37950264345902,"LINESTRING (140.6175264 36.5412461, 140.6176863 36.5413987, 140.6177939 36.5414479, 140.6179358 36.5414908, 140.6180499 36.5415497, 140.618104 36.541591, 140.6181474 36.5416326, 140.6182013 36.5417091)",,,
1197942120,4535525286,0,1189785693,tertiary,2,,,False,,False,163.84130775180986,"LINESTRING (140.6175264 36.5412461, 140.6171276 36.5413134, 140.6167092 36.541313, 140.6162125 36.5412926, 140.6157022 36.5412761)",,,
1197942120,5960527041,0,1189785693,tertiary,2,,,False,,True,129.40298267702832,"LINESTRING (140.6175264 36.5412461, 140.6182378 36.5411062, 140.618941 36.5409976)",,,
1197942122,5948834303,0,343847290,unclassified,,,,False,,True,19.620399533798437,"LINESTRING (140.6288184 36.5368763, 140.6286037 36.5368392)",,,
1197942122,5754214457,0,759424457,residential,,,,False,,False,37.16413304247879,"LINESTRING (140.6288184 36.5368763, 140.6292257 36.5369442)",,,
1197942122,1197942488,0,759424456,unclassified,,,,False,,True,86.6314563288335,"LINESTRING (140.6288184 36.5368763, 140.6286795 36.5374956, 140.6286891 36.5375689, 140.6287304 36.5376374)",,,
1197942122,5754214454,0,759424458,unclassified,,,,False,,False,61.92352029696326,"LINESTRING (140.6288184 36.5368763, 140.6289495 36.5367723, 140.6290231 36.5366498, 140.6290174 36.536377)",,,
1197942124,1197942551,0,103757232,unclassified,,,,False,,True,46.58393816299311,"LINESTRING (140.6171513 36.5498839, 140.6171442 36.549465)",,,
1197942124,5999305546,0,614189600,residential,,,,False,,False,40.180091408915544,"LINESTRING (140.6171513 36.5498839, 140.617596 36.5499382)",,,
1197942124,1197942413,0,103757232,unclassified,,,,False,,False,187.66649996809858,"LINESTRING (140.6171513 36.5498839, 140.6171595 36.5500135, 140.6172816 36.5504164, 140.6172974 36.5505634, 140.6172886 36.5507104, 140.6172586 36.5507916, 140.6172215 36.5508599, 140.6171392 36.5509295, 140.6170321 36.5509793, 140.616795 36.5512323, 140.6166823 36.5513847)",,,
1197942133,1197942387,0,457400831,unclassified,,,,False,,False,34.004100931947804,"LINESTRING (140.6199872 36.5468659, 140.6199091 36.5471652)",,,
1197942133,1198168740,0,103779049,residential,,,,False,,False,59.18130240758279,"LINESTRING (140.6199872 36.5468659, 140.6197348 36.5467121, 140.6195134 36.5464988)",,,
1197942133,1197942238,0,457400831,unclassified,,,,False,,True,86.52610373216594,"LINESTRING (140.6199872 36.5468659, 140.6201388 36.5463727, 140.6202465 36.5461168)",,,
1197942134,1198083135,0,1189816789,tertiary,2,,,False,,False,54.80798305582451,"LINESTRING (140.6112134 36.539038, 140.61086 36.5394409)",,,
1197942134,1000329613,0,103757241,tertiary,,,,False,,True,27.56536480424152,"LINESTRING (140.6112134 36.539038, 140.6112442 36.5389812, 140.611259 36.5389404, 140.6112528 36.5388982, 140.6112215 36.5388585, 140.6111747 36.5388198)",,,
1197942134,1197942381,0,1189816789,tertiary,2,,,False,,True,28.37955189811781,"LINESTRING (140.6112134 36.539038, 140.6112684 36.5389867, 140.6113157 36.5389518, 140.6113771 36.5389264, 140.6114739 36.5389059)",,,
1197942137,1197942569,0,1192020460,tertiary,2,,,False,,False,42.85450840486806,"LINESTRING (140.6247421 36.5468318, 140.6252196 36.5467947)",,,
1197942137,5745498015,0,1192020460,tertiary,2,,,False,,True,61.15109570464993,"LINESTRING (140.6247421 36.5468318, 140.6240604 36.5468819)",,,
1197942137,5761634102,0,103855238,residential,,,,False,,False,132.85841973597132,"LINESTRING (140.6247421 36.5468318, 140.624699 36.5470204, 140.624697 36.5472192, 140.6247082 36.5474334, 140.6247221 36.5475864, 140.6248014 36.5479206, 140.6248214 36.5480155)",,,
1197942137,5745498631,0,605882713,residential,,,,False,,True,79.81475861079545,"LINESTRING (140.6247421 36.5468318, 140.6247997 36.5466543, 140.6246546 36.5464212, 140.624513 36.5464809, 140.6244176 36.5463575)",,,
1197942140,4552443249,0,62182036,trunk,2,50,国道245号,False,245,False,89.6915153974594,"LINESTRING (140.6370521 36.539212, 140.637481 36.5399413)",,,
1197942140,1197942336,0,62182036,trunk,2,50,国道245号,False,245,True,98.98865960716331,"LINESTRING (140.6370521 36.539212, 140.6368518 36.5388797, 140.6367897 36.5387601, 140.6367309 36.5386127, 140.6366841 36.5384829, 140.6366618 36.538383)",,,
1197942140,1198923663,0,103855246,residential,,,,False,,True,358.74747536048324,"LINESTRING (140.6370521 36.539212, 140.637082 36.5391634, 140.6372162 36.5390783, 140.6372671 36.5390923, 140.6373113 36.5391354, 140.6374036 36.5392815, 140.6374629 36.539394, 140.6375216 36.5395256, 140.6376895 36.5397517, 140.6378814 36.5399685, 140.6381227 36.5402266, 140.6382367 36.5404079, 140.6383359 36.5405971, 140.638412 36.5407403, 140.6385019 36.5408512, 140.6386917 36.5409549, 140.638985 36.541094, 140.6390512 36.5411619, 140.6390907 36.5413322, 140.6390917 36.5415759)",,,
1197942140,1198925896,0,103855251,residential,,,,False,,True,225.8513136579094,"LINESTRING (140.6370521 36.539212, 140.6362431 36.539852, 140.6360788 36.5399895, 140.6359653 36.5400426, 140.6357569 36.540097, 140.6356033 36.54016, 140.6354995 36.540195, 140.6352626 36.5402644, 140.6352433 36.540479)",,,
1197942156,1198082779,0,103771747,residential,,,,False,,False,83.75766110602348,"LINESTRING (140.6094917 36.5386796, 140.6102697 36.5390999)",,,
1197942156,1198083444,0,103771747,residential,,,,False,,True,121.80533742234894,"LINESTRING (140.6094917 36.5386796, 140.6083678 36.5380595)",,,
1197942156,1197942461,0,1190088873,tertiary,2,,,False,,False,35.9642732291988,"LINESTRING (140.6094917 36.5386796, 140.6097198 36.5384131)",,,
1197942156,1197942349,0,1190088873,tertiary,2,,,False,,True,35.66534996564303,"LINESTRING (140.6094917 36.5386796, 140.6092648 36.5389435)",,,
1197942170,5972246046,0,103855065,residential,,,,False,,True,19.355361057862435,"LINESTRING (140.6402674 36.5466256, 140.6401053 36.5467411)",,,
1197942170,5972246064,0,103855007,residential,,,,False,,False,68.19575717792306,"LINESTRING (140.6402674 36.5466256, 140.6405447 36.5464167, 140.64077 36.5462337, 140.6408117 36.5461959)",,,
1197942170,1198926405,0,1137770888,trunk,2,40,国道245号,False,245,False,83.91106084786568,"LINESTRING (140.6402674 36.5466256, 140.6403295 36.5467616, 140.6404089 36.5469077, 140.6406566 36.5473117)",,,
1197942170,5972246050,0,1137770888,trunk,2,40,国道245号,False,245,True,110.75169339057345,"LINESTRING (140.6402674 36.5466256, 140.6402242 36.5464787, 140.640184 36.5463121, 140.6401314 36.5460711, 140.6400699 36.5457831, 140.6400541 36.5456452)",,,
1197942177,1197942613,0,103757243,tertiary,,,,False,,False,51.2455923268709,"LINESTRING (140.607452 36.5397282, 140.6072107 36.5393101)",,,
1197942177,5846309428,0,103757243,tertiary,,,,False,,True,21.735852083592416,"LINESTRING (140.607452 36.5397282, 140.607552 36.5399064)",,,
1197942177,1198082917,0,103771817,residential,,,,False,,False,20.400697512024372,"LINESTRING (140.607452 36.5397282, 140.6075911 36.5395827)",,,
1197942178,1197942101,0,759424458,unclassified,,,,False,,False,36.268196189667556,"LINESTRING (140.6290159 36.5363024, 140.6289178 36.5359859)",,,
1197942178,5754214454,0,759424458,unclassified,,,,False,,True,8.296235727982772,"LINESTRING (140.6290159 36.5363024, 140.6290174 36.536377)",,,
1197942178,1198841101,0,103850220,residential,,,,False,,False,92.63566794888393,"LINESTRING (140.6290159 36.5363024, 140.6295426 36.5361275, 140.6293223 36.5357967)",,,
1197942210,1198817857,0,103757235,tertiary,2,,,False,,False,15.188532928436343,"LINESTRING (140.6279053 36.5315272, 140.6277396 36.5314967)",,,
1197942210,5954492071,0,103757235,tertiary,2,,,False,,True,18.11237165004227,"LINESTRING (140.6279053 36.5315272, 140.6281072 36.5315126)",,,
1197942210,5954492068,0,103848450,residential,,,,False,,True,44.27494507468461,"LINESTRING (140.6279053 36.5315272, 140.628039 36.5317242, 140.6278588 36.5318203)",,,
1197942216,5911757975,0,103779119,residential,,,,False,,True,41.89746938218001,"LINESTRING (140.6104361 36.5488719, 140.6106316 36.5485294)",,,
1197942216,1198167503,0,103757236,tertiary,2,,,False,,False,39.55089234536895,"LINESTRING (140.6104361 36.5488719, 140.6102988 36.5488356, 140.6100285 36.5487344)",,,
1197942216,1198167795,0,103757236,tertiary,2,,,False,,True,25.590512554268244,"LINESTRING (140.6104361 36.5488719, 140.610577 36.5488952, 140.6107193 36.5489029)",,,
1197942230,1198923644,0,103757237,tertiary,2,,,False,,True,95.78316694704577,"LINESTRING (140.6309528 36.5431671, 140.6302647 36.5438277)",,,
1197942230,1197942497,0,103757237,tertiary,2,,,False,,False,62.6602144325382,"LINESTRING (140.6309528 36.5431671, 140.6312702 36.5429005, 140.6314592 36.5427788)",,,
1197942230,1198926680,0,103855003,residential,,,,False,,False,74.46604643328064,"LINESTRING (140.6309528 36.5431671, 140.6311976 36.5434798, 140.6314087 36.5437276)",,,
1197942232,7117080176,0,103757247,tertiary,2,,,False,,False,86.2492070030155,"LINESTRING (140.6344112 36.5455869, 140.6338836 36.5449373)",,,
1197942232,13961087603,0,103757247,tertiary,2,,,False,,True,34.9299857048473,"LINESTRING (140.6344112 36.5455869, 140.6346321 36.5458461)",,,
1197942232,1198923551,0,103855057,residential,,,,False,,False,62.71477078857208,"LINESTRING (140.6344112 36.5455869, 140.6350038 36.5452845)",,,
1197942232,1198922335,0,103855057,residential,,,,False,,True,60.93978914250393,"LINESTRING (140.6344112 36.5455869, 140.6338557 36.545905)",,,
1197942238,1197942133,0,457400831,unclassified,,,,False,,False,86.52610373216594,"LINESTRING (140.6202465 36.5461168, 140.6201388 36.5463727, 140.6199872 36.5468659)",,,
1197942238,1197942346,0,457400831,unclassified,,,,False,,True,48.3506341428091,"LINESTRING (140.6202465 36.5461168, 140.6202981 36.5459881, 140.6203265 36.5458779, 140.6203392 36.5456911)",,,
1197942238,5761618867,0,608073749,residential,,,,False,,True,67.49675284855314,"LINESTRING (140.6202465 36.5461168, 140.6204832 36.5461023, 140.6206792 36.5460648, 140.6209659 36.5459567)",,,
1197942239,5761632046,0,593861748,residential,,,,False,,True,38.125964542689005,"LINESTRING (140.6165934 36.5473473, 140.6161673 36.5473277)",,,
