osmid,y,x,highway,ref,street_count,junction,geometry
1199382977,36.5595034,140.6301602,,,3,,POINT (140.6301602 36.5595034)
1199382984,36.5639079,140.6275724,,,3,,POINT (140.6275724 36.5639079)
1199382985,36.563777,140.6219577,,,1,,POINT (140.6219577 36.563777)
1199382986,36.5620842,140.6307832,,,3,,POINT (140.6307832 36.5620842)
1199382987,36.5604634,140.6337164,,,3,,POINT (140.6337164 36.5604634)
1199382989,36.5621707,140.6331275,,,4,,POINT (140.6331275 36.5621707)
1199382991,36.5560565,140.6232966,,,3,,POINT (140.6232966 36.5560565)
1199382997,36.5636084,140.6236776,,,3,,POINT (140.6236776 36.5636084)
1199383002,36.5572198,140.6311799,,,3,,POINT (140.6311799 36.5572198)
1199383007,36.55497,140.6292163,,,3,,POINT (140.6292163 36.55497)
1199383017,36.5602461,140.6255485,,,3,,POINT (140.6255485 36.5602461)
1199383021,36.5640996,140.6227158,,,1,,POINT (140.6227158 36.5640996)
1199383023,36.5588689,140.6281708,,,3,,POINT (140.6281708 36.5588689)
1199383026,36.5592513,140.6264069,,,3,,POINT (140.6264069 36.5592513)
1199383029,36.5598274,140.6237924,,,3,,POINT (140.6237924 36.5598274)
1199383033,36.5612501,140.6283454,,,4,,POINT (140.6283454 36.5612501)
1199383034,36.5603719,140.6301666,,,4,,POINT (140.6301666 36.5603719)
1199383037,36.5534281,140.6229447,,,3,,POINT (140.6229447 36.5534281)
1199383042,36.5586223,140.6311825,,,3,,POINT (140.6311825 36.5586223)
1199383043,36.5565874,140.622724,,,1,,POINT (140.622724 36.5565874)
1199383044,36.5612991,140.6260607,,,3,,POINT (140.6260607 36.5612991)
1199383047,36.5557533,140.6195618,,,3,,POINT (140.6195618 36.5557533)
1199383048,36.5603645,140.6242463,,,4,,POINT (140.6242463 36.5603645)
1199383050,36.5553029,140.6296678,,,4,,POINT (140.6296678 36.5553029)
1199383053,36.5493944,140.6273756,,,3,,POINT (140.6273756 36.5493944)
1199383054,36.5553935,140.6311309,,,3,,POINT (140.6311309 36.5553935)
1199383056,36.5558591,140.6229824,,,3,,POINT (140.6229824 36.5558591)
1199383057,36.5662878,140.6231568,,,3,,POINT (140.6231568 36.5662878)
1199383063,36.5570498,140.6300101,,,4,,POINT (140.6300101 36.5570498)
1199383069,36.5626486,140.6291197,,,4,,POINT (140.6291197 36.5626486)
1199383087,36.5578828,140.6290498,,,4,,POINT (140.6290498 36.5578828)
1199383088,36.5592535,140.6249433,,,1,,POINT (140.6249433 36.5592535)
1199383091,36.5598588,140.631953,,,4,,POINT (140.631953 36.5598588)
1199383092,36.564827,140.624601,,,4,,POINT (140.624601 36.564827)
1205444618,36.6930796,140.7044964,,,3,,POINT (140.7044964 36.6930796)
1205444634,36.6781075,140.687927,traffic_signals,,5,,POINT (140.687927 36.6781075)
1205444640,36.6899938,140.686968,,,3,,POINT (140.686968 36.6899938)
1205444645,36.6786999,140.6851843,,,3,,POINT (140.6851843 36.6786999)
1205444654,36.6745311,140.684805,,,3,,POINT (140.684805 36.6745311)
1205444665,36.6777571,140.684189,,,3,,POINT (140.684189 36.6777571)
1205444738,36.6784756,140.6898848,,,4,,POINT (140.6898848 36.6784756)
1205444763,36.6958832,140.7031585,,,4,,POINT (140.7031585 36.6958832)
1205444776,36.6824674,140.6906527,traffic_signals,,4,,POINT (140.6906527 36.6824674)
1205446740,36.6764771,140.6875645,traffic_signals,,3,,POINT (140.6875645 36.6764771)
1205446750,36.6768949,140.6899064,,,1,,POINT (140.6899064 36.6768949)
1205446752,36.677625,140.6898106,,,4,,POINT (140.6898106 36.677625)
1205446759,36.6792051,140.6879405,,,3,,POINT (140.6879405 36.6792051)
1205446763,36.6758783,140.684507,,,4,,POINT (140.684507 36.6758783)
1205446764,36.6774842,140.6842101,traffic_signals,,4,,POINT (140.6842101 36.6774842)
1205446787,36.6738964,140.6863355,,,3,,POINT (140.6863355 36.6738964)
1205446788,36.6793473,140.6896141,,,3,,POINT (140.6896141 36.6793473)
1205446795,36.680181,140.6875584,,,1,,POINT (140.6875584 36.680181)
1205446797,36.6762492,140.6858036,,,4,yes,POINT (140.6858036 36.6762492)
1205446798,36.6769407,140.6858726,,,3,,POINT (140.6858726 36.6769407)
1205446808,36.6775923,140.6848994,,,3,,POINT (140.6848994 36.6775923)
1205446809,36.679563,140.6896656,,,3,,POINT (140.6896656 36.679563)
1205446816,36.6767139,140.6855684,,,3,,POINT (140.6855684 36.6767139)
1205446818,36.6766795,140.6861604,,,3,,POINT (140.6861604 36.6766795)
1205446820,36.6758203,140.6889485,,,3,,POINT (140.6889485 36.6758203)
1205446824,36.6782646,140.6872911,,,3,,POINT (140.6872911 36.6782646)
1205446832,36.6785428,140.6859028,,,3,,POINT (140.6859028 36.6785428)
1205446835,36.6768336,140.6893876,,,1,,POINT (140.6893876 36.6768336)
1205450371,36.694415,140.7068161,,,4,,POINT (140.7068161 36.694415)
1205450373,36.6966828,140.7046823,,,3,,POINT (140.7046823 36.6966828)
1205450390,36.6925611,140.7062951,,,3,,POINT (140.7062951 36.6925611)
1205450393,36.696512,140.7058434,,,3,,POINT (140.7058434 36.696512)
1205450401,36.6961624,140.7057448,,,3,,POINT (140.7057448 36.6961624)
1205450411,36.6963804,140.7047463,,,4,,POINT (140.7047463 36.6963804)
1205450414,36.6968307,140.7059723,,,3,,POINT (140.7059723 36.6968307)
1205450427,36.6927028,140.7082557,,,4,,POINT (140.7082557 36.6927028)
1205450433,36.6960658,140.7048237,,,3,,POINT (140.7048237 36.6960658)
1205450437,36.6959775,140.7041168,,,3,,POINT (140.7041168 36.6959775)
1205455536,36.6587473,140.6858422,,,3,,POINT (140.6858422 36.6587473)
1205455544,36.6615429,140.6858026,,,4,,POINT (140.6858026 36.6615429)
1205455546,36.6628506,140.6880675,,,3,,POINT (140.6880675 36.6628506)
1205455550,36.6638319,140.6858371,,,3,,POINT (140.6858371 36.6638319)
1205455552,36.6578825,140.6868627,,,3,,POINT (140.6868627 36.6578825)
1205455553,36.6632847,140.6886523,,,3,,POINT (140.6886523 36.6632847)
1205455556,36.66155,140.68431,,,3,,POINT (140.68431 36.66155)
1205455559,36.6638421,140.6842917,,,3,,POINT (140.6842917 36.6638421)
1205455560,36.6621731,140.6889857,traffic_signals,,4,,POINT (140.6889857 36.6621731)
1205455562,36.6628113,140.6866142,,,3,,POINT (140.6866142 36.6628113)
1205455570,36.6611863,140.6843069,,,3,,POINT (140.6843069 36.6611863)
1205455572,36.6634737,140.688082,,,3,,POINT (140.688082 36.6634737)
1205455573,36.6608766,140.6834727,,,3,,POINT (140.6834727 36.6608766)
1205455578,36.6647116,140.6887299,,,3,,POINT (140.6887299 36.6647116)
1205455580,36.662504,140.6873243,,,3,,POINT (140.6873243 36.662504)
1205455583,36.6628458,140.6873373,,,3,,POINT (140.6873373 36.6628458)
1205455589,36.6646781,140.6891844,,,4,,POINT (140.6891844 36.6646781)
1205455600,36.6506159,140.6867348,,,4,,POINT (140.6867348 36.6506159)
1205455602,36.6608724,140.6843047,,,3,,POINT (140.6843047 36.6608724)
1205455609,36.6615509,140.6834807,,,3,,POINT (140.6834807 36.6615509)
1205455610,36.6592492,140.6857766,,,3,,POINT (140.6857766 36.6592492)
1205455618,36.6608642,140.6857966,,,3,,POINT (140.6857966 36.6608642)
1205455622,36.661186,140.6834762,,,3,,POINT (140.6834762 36.661186)
1205455631,36.6622251,140.6873199,,,4,,POINT (140.6873199 36.6622251)
1205455634,36.6511562,140.6941478,,,3,yes,POINT (140.6941478 36.6511562)
1205455636,36.6638536,140.6832388,,,1,,POINT (140.6832388 36.6638536)
1205455653,36.657909,140.6885035,,,3,,POINT (140.6885035 36.657909)
1205455654,36.6615321,140.6873225,,,3,,POINT (140.6873225 36.6615321)
1205455655,36.6644856,140.6858469,,,3,,POINT (140.6858469 36.6644856)
1205455656,36.656314,140.6888929,traffic_signals,,3,,POINT (140.6888929 36.656314)
1205455657,36.6622098,140.6880692,,,3,,POINT (140.6880692 36.6622098)
1205455660,36.662802,140.6873339,,,3,,POINT (140.6873339 36.662802)
1205455670,36.6650122,140.684297,,,3,,POINT (140.684297 36.6650122)
1205455673,36.654469,140.6880602,,,3,,POINT (140.6880602 36.654469)
1205455675,36.66089,140.6828375,,,3,,POINT (140.6828375 36.66089)
1205455677,36.6579701,140.6835095,,,4,,POINT (140.6835095 36.6579701)
1205455682,36.6639068,140.6873482,,,3,,POINT (140.6873482 36.6639068)
1205455686,36.6625367,140.6858176,,,3,,POINT (140.6858176 36.6625367)
1205455692,36.6619067,140.6858081,,,3,,POINT (140.6858081 36.6619067)
1205455700,36.6644906,140.6842926,,,3,,POINT (140.6842926 36.6644906)
1205455704,36.6640976,140.6866032,,,3,,POINT (140.6866032 36.6640976)
1205455705,36.655235,140.6884782,traffic_signals,,4,,POINT (140.6884782 36.655235)
1205455710,36.6615941,140.678771,,,3,yes,POINT (140.678771 36.6615941)
1205455715,36.6628302,140.685822,,,3,,POINT (140.685822 36.6628302)
1205455716,36.6577899,140.6885215,traffic_signals,,3,,POINT (140.6885215 36.6577899)
1205455717,36.6615185,140.6889285,traffic_signals,,3,,POINT (140.6889285 36.6615185)
1205455718,36.662229,140.6858129,,,3,,POINT (140.6858129 36.662229)
1205455723,36.6618959,140.6873204,,,3,,POINT (140.6873204 36.6618959)
1205455725,36.6621998,140.6887513,,,3,,POINT (140.6887513 36.6621998)
1206068761,36.5708119,140.6271362,,,4,,POINT (140.6271362 36.5708119)
1207857127,36.5904352,140.6536347,,,4,,POINT (140.6536347 36.5904352)
1207857143,36.59089,140.6507701,,,4,,POINT (140.6507701 36.59089)
1207857150,36.5908108,140.6527468,traffic_signals,,4,,POINT (140.6527468 36.5908108)
1207857159,36.5915175,140.6513034,traffic_signals,,4,,POINT (140.6513034 36.5915175)
1207857184,36.5865092,140.6481697,,,3,,POINT (140.6481697 36.5865092)
1207857195,36.5901502,140.6501421,traffic_signals,,4,,POINT (140.6501421 36.5901502)
1207857209,36.5902695,140.6543811,,,3,,POINT (140.6543811 36.5902695)
1212695187,36.6576565,140.6966911,,,3,yes,POINT (140.6966911 36.6576565)
1212695190,36.6664353,140.6854269,,,4,,POINT (140.6854269 36.6664353)
1212695196,36.6547774,140.6969882,,,4,yes,POINT (140.6969882 36.6547774)
1212695201,36.6532951,140.7006227,,,3,,POINT (140.7006227 36.6532951)
1212695227,36.6661082,140.6857362,,,3,,POINT (140.6857362 36.6661082)
1212695229,36.6655942,140.6854461,,,3,,POINT (140.6854461 36.6655942)
1212695231,36.6665409,140.6889679,,,4,,POINT (140.6889679 36.6665409)
1212695233,36.6568957,140.694658,,,3,,POINT (140.694658 36.6568957)
1212695237,36.6720498,140.6905292,,,3,,POINT (140.6905292 36.6720498)
1212695238,36.6661954,140.6863846,,,3,,POINT (140.6863846 36.6661954)
1212695243,36.6537115,140.6977865,,,4,,POINT (140.6977865 36.6537115)
1212695261,36.6621768,140.6927172,,,3,,POINT (140.6927172 36.6621768)
1212695271,36.6585706,140.6964316,,,3,,POINT (140.6964316 36.6585706)
1212695278,36.6685643,140.6869177,,,4,,POINT (140.6869177 36.6685643)
1212695288,36.6546258,140.7001479,,,4,,POINT (140.7001479 36.6546258)
1212695293,36.6683338,140.6886992,,,3,,POINT (140.6886992 36.6683338)
1212695300,36.6534725,140.6952391,,,4,yes,POINT (140.6952391 36.6534725)
1212695301,36.6726251,140.6850047,,,3,,POINT (140.6850047 36.6726251)
1212695318,36.6681646,140.6866369,,,4,,POINT (140.6866369 36.6681646)
1212695319,36.6538721,140.69956,,,4,,POINT (140.69956 36.6538721)
1212695335,36.6658759,140.6863219,,,3,,POINT (140.6863219 36.6658759)
1212695338,36.6633725,140.6938182,,,3,,POINT (140.6938182 36.6633725)
1212695346,36.6540808,140.6991048,,,3,,POINT (140.6991048 36.6540808)
1212695351,36.6676286,140.6847948,,,3,,POINT (140.6847948 36.6676286)
1212695353,36.6667933,140.6856807,,,4,,POINT (140.6856807 36.6667933)
1212695354,36.6584337,140.6945689,,,3,,POINT (140.6945689 36.6584337)
1212695357,36.652836,140.6974952,,,3,,POINT (140.6974952 36.652836)
1212695360,36.650011,140.6982111,,,3,,POINT (140.6982111 36.650011)
1212695362,36.6552157,140.6986645,,,4,yes,POINT (140.6986645 36.6552157)
1212695370,36.6658047,140.6868284,,,3,,POINT (140.6868284 36.6658047)
1212695373,36.665938,140.6858803,,,3,,POINT (140.6858803 36.665938)
1212695374,36.651685,140.6993099,,,3,,POINT (140.6993099 36.651685)
1212695378,36.6695326,140.6877909,,,4,,POINT (140.6877909 36.6695326)
1212695385,36.6531157,140.6990233,,,4,,POINT (140.6990233 36.6531157)
1212695393,36.6585939,140.6985308,,,3,,POINT (140.6985308 36.6585939)
1212695399,36.6587194,140.6943734,,,3,,POINT (140.6943734 36.6587194)
1212695401,36.652113,140.6977923,traffic_signals,,4,,POINT (140.6977923 36.652113)
1212695402,36.6480882,140.6952318,,,3,,POINT (140.6952318 36.6480882)
1212695404,36.6671821,140.6895339,,,3,,POINT (140.6895339 36.6671821)
1212695408,36.6662505,140.6881392,,,3,,POINT (140.6881392 36.6662505)
1212695410,36.6519672,140.6983688,,,4,,POINT (140.6983688 36.6519672)
1212695411,36.6509456,140.6985354,,,3,,POINT (140.6985354 36.6509456)
1212695416,36.6526499,140.6999868,,,3,,POINT (140.6999868 36.6526499)
1212695425,36.6521743,140.697543,,,3,,POINT (140.697543 36.6521743)
1212695430,36.6647644,140.6877217,,,4,,POINT (140.6877217 36.6647644)
1212695443,36.6597205,140.6932963,,,3,,POINT (140.6932963 36.6597205)
1212695447,36.6644863,140.6851595,,,3,,POINT (140.6851595 36.6644863)
1212695459,36.6536358,140.6922533,,,3,,POINT (140.6922533 36.6536358)
1212695460,36.6662364,140.6896323,traffic_signals,,4,,POINT (140.6896323 36.6662364)
1212695462,36.669036,140.6872608,,,4,yes,POINT (140.6872608 36.669036)
1212695467,36.666268,140.687365,,,3,,POINT (140.687365 36.666268)
1212695472,36.66718,140.6864547,,,3,,POINT (140.6864547 36.66718)
1212695480,36.6584229,140.6985145,,,3,,POINT (140.6985145 36.6584229)
1212695485,36.6657179,140.6874531,,,3,,POINT (140.6874531 36.6657179)
1212695501,36.6685504,140.6859161,,,3,,POINT (140.6859161 36.6685504)
1212695516,36.67483,140.6929134,,,4,,POINT (140.6929134 36.67483)
1212695517,36.6677129,140.6863309,,,4,,POINT (140.6863309 36.6677129)
1212695520,36.6668809,140.6892268,,,3,,POINT (140.6892268 36.6668809)
1212695526,36.6720986,140.6860658,,,4,,POINT (140.6860658 36.6720986)
1212695537,36.6578937,140.6994473,,,1,,POINT (140.6994473 36.6578937)
1212695549,36.6666082,140.6860889,,,4,,POINT (140.6860889 36.6666082)
1212695567,36.6573947,140.6945907,,,4,,POINT (140.6945907 36.6573947)
1212695568,36.662949,140.6926006,,,4,,POINT (140.6926006 36.662949)
1212695576,36.6533287,140.6986077,traffic_signals,,4,,POINT (140.6986077 36.6533287)
1212695578,36.6594782,140.6959338,,,3,yes,POINT (140.6959338 36.6594782)
1212695588,36.6724233,140.6854174,,,4,,POINT (140.6854174 36.6724233)
1212695590,36.6532617,140.6975779,,,3,,POINT (140.6975779 36.6532617)
1212974758,36.6599473,140.6811147,,,4,yes,POINT (140.6811147 36.6599473)
1212974760,36.6566352,140.6737636,,,4,yes,POINT (140.6737636 36.6566352)
1212974843,36.6493087,140.693257,,,3,,POINT (140.693257 36.6493087)
1212974890,36.660851,140.6736997,,,4,yes,POINT (140.6736997 36.660851)
1212987808,36.6423284,140.6847726,,,3,,POINT (140.6847726 36.6423284)
1212987820,36.6446603,140.6926364,,,3,,POINT (140.6926364 36.6446603)
1212987821,36.6454472,140.6918404,,,3,,POINT (140.6918404 36.6454472)
1212987845,36.6446936,140.6720497,,,3,,POINT (140.6720497 36.6446936)
1212987848,36.643749,140.686763,,,3,,POINT (140.686763 36.643749)
1212987853,36.6422575,140.6836103,,,3,,POINT (140.6836103 36.6422575)
1212987855,36.6418383,140.6776547,,,3,,POINT (140.6776547 36.6418383)
1212987877,36.647198,140.6712291,,,3,,POINT (140.6712291 36.647198)
1212987893,36.6433853,140.6769195,,,3,,POINT (140.6769195 36.6433853)
1212987897,36.6437624,140.6863445,,,3,,POINT (140.6863445 36.6437624)
1212987899,36.6422251,140.6836127,,,3,,POINT (140.6836127 36.6422251)
1212987956,36.6469278,140.6643424,,,1,,POINT (140.6643424 36.6469278)
1212987960,36.6403966,140.6846596,,,3,,POINT (140.6846596 36.6403966)
1212987961,36.6430594,140.6839023,,,4,,POINT (140.6839023 36.6430594)
1212987963,36.6587348,140.6660992,,,3,,POINT (140.6660992 36.6587348)
1212987966,36.6413628,140.6862375,,,3,,POINT (140.6862375 36.6413628)
1212987970,36.6457324,140.6654823,,,3,,POINT (140.6654823 36.6457324)
1212987986,36.6425635,140.6844875,,,4,,POINT (140.6844875 36.6425635)
1212987994,36.6455816,140.6894772,,,3,,POINT (140.6894772 36.6455816)
1212987998,36.6453137,140.6832895,,,1,,POINT (140.6832895 36.6453137)
1212988000,36.6415524,140.6765314,,,3,,POINT (140.6765314 36.6415524)
1212988008,36.6516944,140.6832858,,,3,,POINT (140.6832858 36.6516944)
1212988011,36.6407984,140.6761316,traffic_signals,,3,,POINT (140.6761316 36.6407984)
1212988015,36.6435441,140.6853036,,,4,,POINT (140.6853036 36.6435441)
1212988017,36.6414934,140.6835557,,,3,,POINT (140.6835557 36.6414934)
1212988018,36.6460118,140.6900246,,,3,,POINT (140.6900246 36.6460118)
1212988022,36.64277,140.6862835,,,3,,POINT (140.6862835 36.64277)
1212988034,36.6423964,140.6747707,,,3,,POINT (140.6747707 36.6423964)
1212988044,36.6460065,140.6705821,,,4,,POINT (140.6705821 36.6460065)
1212988049,36.6415151,140.6869905,,,3,,POINT (140.6869905 36.6415151)
1212988054,36.640375,140.6831282,traffic_signals,,4,,POINT (140.6831282 36.640375)
1212988056,36.6432347,140.6841106,,,3,,POINT (140.6841106 36.6432347)
1212988060,36.6446543,140.6721997,,,3,,POINT (140.6721997 36.6446543)
1212988062,36.6452613,140.6720531,,,3,,POINT (140.6720531 36.6452613)
1212988085,36.6422183,140.6860042,,,3,,POINT (140.6860042 36.6422183)
1212988090,36.6452568,140.6833399,,,4,,POINT (140.6833399 36.6452568)
1212988095,36.6420165,140.6845919,,,3,,POINT (140.6845919 36.6420165)
1212988120,36.645338,140.6728436,,,3,yes,POINT (140.6728436 36.645338)
1212988122,36.6411082,140.6762153,,,3,,POINT (140.6762153 36.6411082)
1212988123,36.6472072,140.6790416,,,3,,POINT (140.6790416 36.6472072)
1213756570,36.6757962,140.6810225,,,3,,POINT (140.6810225 36.6757962)
1213756635,36.6975635,140.6712873,,,3,yes,POINT (140.6712873 36.6975635)
1213757374,36.6714106,140.661633,,,1,,POINT (140.661633 36.6714106)
1213757426,36.6826241,140.6804487,,,3,,POINT (140.6804487 36.6826241)
1213757477,36.6740596,140.6659961,,,3,yes,POINT (140.6659961 36.6740596)
1213757513,36.6749517,140.6816151,,,3,,POINT (140.6816151 36.6749517)
1213763962,36.6264407,140.6691978,,,3,yes,POINT (140.6691978 36.6264407)
1213763993,36.6259656,140.6701474,,,3,,POINT (140.6701474 36.6259656)
1213763998,36.6259339,140.6701901,,,4,,POINT (140.6701901 36.6259339)
1213764001,36.6270214,140.6703449,,,3,,POINT (140.6703449 36.6270214)
1213764061,36.6238762,140.6695031,,,3,,POINT (140.6695031 36.6238762)
1213764425,36.623591,140.6695393,,,3,,POINT (140.6695393 36.623591)
1213764612,36.6262011,140.6715791,,,1,,POINT (140.6715791 36.6262011)
1213764668,36.6270237,140.6692,,,3,yes,POINT (140.6692 36.6270237)
1213764690,36.6237049,140.6702065,,,3,,POINT (140.6702065 36.6237049)
1213764877,36.6251022,140.6685767,,,3,,POINT (140.6685767 36.6251022)
1213765098,36.6247194,140.6708353,,,3,,POINT (140.6708353 36.6247194)
1213765150,36.6252406,140.6712037,,,3,,POINT (140.6712037 36.6252406)
1213765194,36.6239263,140.6690606,,,3,,POINT (140.6690606 36.6239263)
1213765906,36.6534994,140.6955363,,,3,,POINT (140.6955363 36.6534994)
1213765942,36.6555176,140.7006323,,,3,,POINT (140.7006323 36.6555176)
1213765948,36.654827,140.6996081,,,4,,POINT (140.6996081 36.654827)
1213765988,36.6544333,140.7005951,,,4,,POINT (140.7005951 36.6544333)
1213766056,36.6503955,140.6968362,,,3,,POINT (140.6968362 36.6503955)
1213766100,36.6531261,140.6960481,,,3,,POINT (140.6960481 36.6531261)
1213766111,36.6518016,140.6989389,,,4,,POINT (140.6989389 36.6518016)
1213766132,36.6528192,140.6996323,,,4,,POINT (140.6996323 36.6528192)
1213766142,36.6527379,140.6964528,,,3,,POINT (140.6964528 36.6527379)
1213766200,36.6536423,140.700021,,,3,,POINT (140.700021 36.6536423)
1213766217,36.653508,140.7002858,,,4,,POINT (140.7002858 36.653508)
1213766224,36.6552826,140.7018418,,,3,,POINT (140.7018418 36.6552826)
1213766256,36.650906,140.6990022,,,3,,POINT (140.6990022 36.650906)
1213766268,36.6542652,140.7009732,,,4,,POINT (140.7009732 36.6542652)
1213766282,36.6540696,140.7013543,,,3,,POINT (140.7013543 36.6540696)
1213776047,36.6598115,140.7037651,,,3,,POINT (140.7037651 36.6598115)
1213776174,36.6589467,140.7077434,,,4,,POINT (140.7077434 36.6589467)
1213776221,36.6595384,140.6985582,,,3,,POINT (140.6985582 36.6595384)
1213776322,36.6669088,140.6999297,,,4,,POINT (140.6999297 36.6669088)
1213776335,36.6596459,140.7013021,,,3,,POINT (140.7013021 36.6596459)
1213776445,36.658847,140.7087771,,,3,yes,POINT (140.7087771 36.658847)
1213784753,36.623883,140.6834159,,,4,,POINT (140.6834159 36.623883)
1213784795,36.6204532,140.6823265,traffic_signals,,3,,POINT (140.6823265 36.6204532)
